session_id,session_length,session_position,is_skip_int
1037,51,18,0
1037,51,22,0
1037,51,24,0
1037,51,47,0
1038,14,1,0
1038,14,9,0
1045,36,0,0
1045,36,4,0
1045,36,8,0
1045,36,11,1
1045,36,20,0
1046,47,17,0
1047,63,30,0
1049,84,3,1
1049,84,58,0
1049,84,64,0
1049,84,80,1
1050,23,10,0
1052,14,9,0
1055,34,30,0
1056,16,8,0
1056,16,9,0
1057,32,23,1
1057,32,25,0
1058,88,13,0
1058,88,26,0
1058,88,33,0
1058,88,54,0
1058,88,62,0
1058,88,79,0
1058,88,83,0
1060,21,10,1
1062,78,31,0
1062,78,32,0
1062,78,40,0
1062,78,63,0
1064,7,0,0
1064,7,2,0
1065,13,2,0
1066,84,7,1
1066,84,29,1
1066,84,49,0
1066,84,58,1
1066,84,67,0
1068,49,0,1
1069,84,28,0
1069,84,32,1
1069,84,35,1
1069,84,73,0
1069,84,74,0
1071,47,1,0
1071,47,14,1
1071,47,23,0
1071,47,42,0
1072,45,6,0
1072,45,22,0
1073,9,7,0
1077,34,1,0
1077,34,10,0
1079,26,5,0
1079,26,8,0
1079,26,16,0
1079,26,22,0
1079,26,24,0
1080,71,9,0
1080,71,22,1
1080,71,60,1
1080,71,69,1
1082,38,10,0
1082,38,25,1
1083,78,4,0
1083,78,9,0
1083,78,24,0
1083,78,37,0
1083,78,64,0
1083,78,65,0
1084,40,17,0
1084,40,25,1
1087,86,15,0
1087,86,21,1
1087,86,25,0
1087,86,67,0
1089,1,0,0
1090,77,2,0
1090,77,3,0
1090,77,9,0
1090,77,10,1
1090,77,11,0
1090,77,33,0
1090,77,36,0
1090,77,45,0
1090,77,58,0
1090,77,59,0
1090,77,61,0
1090,77,65,0
1090,77,68,1
1093,10,1,0
1095,17,5,0
1095,17,7,0
1097,18,5,0
1097,18,11,1
1099,57,6,1
1099,57,7,0
1099,57,18,1
1099,57,25,0
1099,57,27,0
1099,57,40,0
1099,57,43,1
1100,12,0,0
1101,36,30,1
1101,36,32,0
1103,53,2,1
1103,53,6,1
1103,53,28,0
1105,43,16,0
1105,43,21,0
1105,43,22,0
1105,43,34,0
1105,43,42,0
1106,19,7,0
1106,19,12,1
1106,19,17,0
1107,25,8,0
1108,14,5,0
1108,14,10,0
1108,14,12,0
1113,34,26,0
1114,12,6,1
1114,12,9,0
1116,12,7,0
1118,26,7,0
1118,26,20,0
1118,26,24,0
1121,12,6,0
1123,32,7,1
1123,32,8,0
1123,32,14,1
1123,32,30,0
1124,40,18,1
1124,40,26,0
1126,55,3,0
1126,55,6,0
1126,55,8,0
1126,55,10,0
1126,55,44,0
1126,55,51,1
1126,55,53,0
1127,16,1,0
1127,16,13,0
1128,41,11,1
1128,41,18,0
1129,106,8,0
1129,106,25,0
1129,106,45,0
1129,106,56,0
1129,106,73,0
1129,106,81,1
1129,106,88,1
1129,106,97,1
1129,106,99,1
1129,106,104,1
1131,44,14,1
1131,44,16,1
1131,44,33,0
1131,44,40,0
1132,30,0,0
1132,30,8,1
1132,30,15,1
1132,30,25,1
1133,43,5,0
1133,43,9,1
1133,43,13,1
1133,43,15,0
1133,43,24,0
1133,43,36,1
1133,43,39,1
1134,16,8,0
1135,132,8,0
1135,132,14,0
1135,132,20,0
1135,132,34,1
1135,132,35,1
1135,132,48,0
1135,132,89,0
1135,132,105,0
1135,132,108,0
1136,94,60,0
1136,94,73,0
1136,94,86,1
1136,94,89,0
1137,91,41,1
1137,91,44,1
1137,91,45,1
1137,91,58,0
1137,91,71,0
1138,11,0,0
1138,11,3,1
1140,35,6,1
1140,35,11,1
1140,35,25,0
1141,71,31,1
1141,71,37,0
1141,71,38,0
1141,71,42,0
1141,71,44,1
1141,71,49,0
1141,71,69,0
1144,8,4,1
1145,46,12,0
1145,46,23,0
1146,11,5,1
1148,76,9,0
1148,76,15,1
1148,76,49,1
1148,76,50,0
1148,76,63,0
1148,76,75,0
1150,45,25,1
1151,31,3,0
1152,32,28,0
1152,32,30,0
1154,22,10,0
1154,22,14,0
1154,22,19,0
1154,22,21,0
1155,12,2,0
1156,16,0,0
1156,16,6,0
1156,16,15,0
1157,9,0,0
1157,9,2,1
1158,65,3,0
1158,65,18,0
1158,65,30,1
1158,65,39,0
1158,65,41,1
1158,65,49,0
1158,65,53,1
1158,65,56,0
1158,65,60,0
1159,14,3,1
1159,14,6,0
1159,14,7,1
1161,3,2,0
1162,10,6,0
1163,41,11,1
1163,41,12,1
1163,41,18,1
1164,35,24,0
1165,66,10,0
1165,66,27,0
1165,66,53,0
1166,94,30,0
1166,94,31,0
1166,94,63,1
1166,94,93,0
1167,18,9,0
1167,18,12,0
1167,18,15,0
1168,12,3,0
1171,46,6,0
1171,46,10,1
1171,46,11,0
1171,46,19,0
1172,3,2,0
1176,13,11,0
1176,13,12,0
1177,47,14,0
1178,9,1,0
1179,19,10,0
1182,113,7,0
1182,113,23,1
1182,113,26,0
1182,113,36,1
1182,113,66,1
1182,113,68,1
1182,113,110,0
1183,40,2,0
1183,40,3,0
1183,40,10,0
1184,82,1,1
1184,82,4,0
1184,82,30,0
1184,82,58,1
1184,82,62,0
1184,82,70,0
1187,32,17,0
1187,32,30,1
1188,31,9,0
1188,31,11,0
1188,31,14,0
1188,31,22,0
1188,31,23,0
1191,59,23,0
1191,59,41,1
1192,8,5,1
1193,38,3,1
1193,38,6,0
1193,38,17,1
1194,26,24,0
1195,33,22,0
1196,39,15,0
1198,54,9,0
1198,54,12,0
1198,54,26,1
1198,54,36,0
1198,54,41,1
1200,22,19,0
1202,27,0,0
1204,27,22,0
1204,27,24,1
1206,33,26,0
1206,33,31,0
1208,48,2,0
1208,48,24,1
1208,48,27,0
1208,48,36,0
1209,48,7,1
1210,56,0,0
1210,56,24,0
1210,56,40,1
1210,56,52,1
1211,11,6,0
1214,60,1,1
1214,60,19,1
1214,60,24,1
1214,60,26,1
1214,60,27,0
1214,60,41,1
1214,60,49,1
1214,60,51,0
1215,66,7,0
1215,66,37,0
1215,66,48,0
1215,66,55,0
1215,66,58,0
1215,66,59,0
1216,25,1,0
1216,25,4,1
1216,25,10,1
1216,25,14,1
1217,14,9,0
1218,63,8,0
1218,63,35,1
1218,63,40,0
1218,63,45,1
1219,16,15,0
1221,22,10,0
1221,22,18,0
1222,16,4,1
1223,16,13,1
1224,14,12,0
1224,14,13,0
1225,24,9,0
1225,24,13,0
1225,24,18,0
1229,99,58,0
1230,74,18,1
1230,74,40,1
1230,74,54,0
1230,74,56,0
1231,19,10,0
1232,99,46,0
1232,99,47,0
1232,99,92,1
1233,55,0,0
1233,55,4,1
1233,55,31,1
1233,55,40,0
1233,55,49,0
1235,15,9,1
1237,24,2,1
1238,45,6,1
1238,45,9,0
1238,45,16,1
1238,45,31,0
1238,45,37,1
1239,17,1,1
1240,28,15,0
1241,24,10,1
1241,24,18,0
1241,24,19,0
1242,61,32,0
1242,61,36,0
1242,61,38,0
1242,61,47,1
1242,61,50,0
1243,10,1,0
1243,10,6,0
1243,10,8,0
1245,16,2,1
1245,16,11,0
1248,67,3,0
1248,67,4,0
1248,67,13,0
1248,67,20,0
1248,67,42,1
1248,67,55,1
1248,67,65,1
1249,67,7,1
1249,67,26,0
1251,8,0,0
1252,27,20,0
1257,36,3,1
1257,36,31,1
1259,91,15,1
1259,91,27,1
1259,91,37,1
1259,91,51,1
1259,91,54,1
1259,91,80,0
1260,93,14,0
1260,93,17,0
1260,93,18,1
1260,93,46,0
1260,93,58,0
1260,93,64,0
1260,93,72,0
1260,93,88,1
1261,8,1,0
1261,8,7,0
1263,18,3,0
1264,43,31,1
1265,10,6,0
1266,31,19,1
1266,31,23,0
1267,36,8,1
1267,36,35,0
1269,85,69,0
1269,85,79,0
1269,85,84,0
1270,36,1,0
1270,36,4,0
1270,36,5,0
1270,36,7,1
1270,36,19,1
1270,36,32,0
1271,11,6,0
1272,64,9,1
1272,64,24,1
1272,64,25,1
1272,64,30,0
1272,64,54,0
1272,64,56,0
1273,54,2,1
1273,54,4,1
1273,54,13,0
1273,54,18,0
1273,54,39,0
1274,17,15,1
1275,76,19,0
1276,18,3,0
1277,2,0,0
1278,10,9,0
1280,55,15,0
1280,55,30,0
1280,55,36,1
1280,55,41,0
1280,55,50,0
1281,17,9,1
1282,20,6,1
1284,69,3,0
1284,69,15,1
1285,8,2,1
1285,8,5,0
1286,12,0,0
1286,12,11,0
1287,14,2,0
1288,8,0,0
1291,7,0,0
1291,7,6,0
1292,18,9,1
1294,34,5,0
1295,1,0,0
1299,26,5,0
1299,26,8,0
1300,13,9,0
1301,2,1,0
1302,27,4,1
1302,27,16,0
1305,14,0,1
1305,14,1,1
1305,14,5,0
1307,26,0,0
1307,26,9,0
1307,26,24,0
1309,2,0,0
1310,10,5,1
1312,17,2,0
1312,17,4,0
1312,17,14,1
1315,16,9,0
1315,16,12,0
1315,16,14,0
1317,17,13,0
1318,27,5,1
1318,27,10,0
1320,19,5,0
1321,79,7,0
1321,79,27,0
1321,79,36,0
1321,79,44,0
1322,8,3,0
1322,8,4,0
1324,34,13,1
1324,34,19,1
1324,34,21,0
1325,68,4,0
1325,68,13,1
1325,68,35,1
1325,68,39,1
1325,68,49,0
1328,5,1,0
1330,18,3,0
1330,18,14,0
1335,2,0,0
1336,45,14,0
1336,45,22,1
1336,45,27,0
1337,48,10,0
1339,22,5,0
1339,22,13,0
1339,22,14,0
1339,22,17,1
1342,69,11,0
1342,69,33,0
1342,69,63,0
1344,33,3,1
1344,33,6,1
1344,33,10,0
1344,33,24,1
1345,26,4,1
1345,26,23,1
1345,26,24,0
1346,41,12,0
1346,41,15,1
1346,41,33,0
1346,41,37,0
1349,39,0,1
1349,39,5,1
1349,39,22,0
1349,39,24,0
1349,39,33,0
1350,15,1,1
1351,88,26,0
1351,88,27,0
1351,88,50,0
1351,88,58,1
1351,88,66,1
1351,88,75,1
1352,73,2,1
1352,73,39,0
1352,73,65,0
1353,4,0,0
1353,4,3,0
1355,37,11,0
1355,37,22,0
1355,37,36,0
1358,3,2,0
1359,11,7,1
1361,6,2,0
1362,21,10,0
1362,21,18,0
1363,122,3,0
1363,122,21,1
1363,122,42,0
1363,122,74,1
1363,122,86,0
1363,122,94,1
1364,55,28,1
1365,66,14,1
1365,66,19,0
1365,66,34,0
1365,66,36,0
1365,66,38,0
1367,6,5,0
1369,50,10,0
1369,50,16,0
1369,50,28,1
1372,42,5,1
1372,42,33,0
1375,20,4,1
1376,9,6,1
1376,9,8,0
1378,53,8,1
1378,53,9,0
1378,53,12,0
1378,53,24,0
1379,51,5,1
1379,51,7,0
1379,51,10,1
1381,60,19,0
1381,60,23,0
1382,54,35,0
1383,33,24,1
1383,33,29,0
1384,9,8,0
1385,14,11,0
1386,48,15,0
1386,48,42,0
1387,44,21,0
1387,44,25,0
1387,44,43,0
1392,23,15,1
1393,25,0,0
1393,25,23,1
1394,62,25,0
1394,62,32,0
1394,62,36,0
1394,62,57,0
1397,16,2,1
1397,16,6,0
1400,39,23,0
1400,39,26,1
1400,39,35,0
1400,39,36,1
1403,52,2,0
1403,52,11,1
1403,52,20,1
1403,52,43,1
1403,52,44,1
1403,52,46,1
1404,16,7,0
1404,16,13,1
1404,16,14,0
1406,35,2,0
1406,35,10,0
1408,7,4,0
1409,28,6,0
1409,28,15,0
1410,8,2,0
1412,79,6,1
1412,79,17,0
1412,79,22,1
1412,79,23,1
1412,79,24,1
1412,79,34,1
1412,79,37,1
1412,79,64,0
1412,79,78,0
1414,15,3,0
1416,41,9,0
1417,11,6,0
1418,36,3,0
1418,36,6,0
1418,36,18,0
1418,36,21,0
1419,44,6,0
1419,44,9,0
1421,56,21,0
1421,56,29,0
1421,56,36,0
1421,56,40,1
1421,56,47,1
1427,63,27,0
1427,63,36,0
1427,63,62,0
1429,58,8,0
1429,58,17,0
1429,58,18,0
1429,58,29,1
1429,58,30,0
1429,58,31,0
1429,58,32,0
1429,58,57,0
1433,57,18,1
1435,5,0,0
1437,15,0,0
1437,15,4,0
1438,11,5,0
1439,19,8,0
1439,19,9,1
1440,30,25,0
1440,30,28,0
1443,50,2,0
1443,50,9,1
1443,50,11,1
1443,50,14,1
1444,24,3,0
1446,48,5,0
1446,48,10,0
1446,48,16,0
1446,48,34,1
1447,29,0,0
1447,29,7,0
1447,29,10,0
1447,29,14,1
1447,29,15,0
1449,19,12,1
1450,1,0,0
1451,12,10,0
1452,4,3,0
1453,28,12,1
1453,28,22,1
1453,28,27,0
1454,27,8,0
1454,27,9,0
1454,27,20,0
1457,40,4,1
1457,40,18,0
1457,40,27,1
1457,40,35,0
1457,40,36,0
1459,8,4,0
1460,23,17,0
1460,23,21,0
1461,46,2,0
1461,46,19,0
1461,46,22,1
1466,32,7,0
1466,32,31,0
1468,17,15,0
1470,37,20,0
1470,37,22,1
1471,31,23,0
1473,31,25,0
1473,31,30,0
1474,52,6,1
1474,52,7,1
1474,52,12,0
1474,52,35,0
1474,52,40,0
1474,52,47,0
1477,25,10,0
1477,25,14,0
1479,11,0,0
1480,39,14,0
1480,39,17,0
1480,39,28,1
1482,43,2,0
1482,43,13,0
1482,43,17,0
1482,43,20,0
1484,7,3,0
1485,2,1,0
1486,13,2,0
1488,10,9,0
1491,4,0,0
1493,14,3,0
1493,14,9,1
1497,43,18,0
1497,43,23,1
1497,43,26,0
1500,15,8,0
1501,71,21,0
1501,71,28,0
1501,71,59,0
1505,32,22,0
1505,32,24,1
1508,43,2,0
1508,43,10,1
1508,43,14,0
1514,11,1,0
1514,11,2,0
1514,11,9,1
1515,101,30,1
1515,101,40,0
1515,101,62,0
1515,101,66,0
1515,101,75,0
1517,21,10,1
1517,21,14,0
1518,24,0,0
1518,24,10,0
1519,27,13,1
1519,27,14,0
1522,28,1,0
1522,28,18,0
1522,28,24,0
1523,2,0,0
1526,3,1,0
1527,1,0,0
1528,34,17,0
1533,3,0,1
1534,69,10,1
1534,69,41,0
1534,69,66,0
1538,45,6,0
1538,45,14,1
1538,45,23,0
1538,45,39,0
1541,6,5,0
1543,6,2,0
1546,18,1,0
1546,18,16,0
1547,7,0,0
1548,22,1,0
1548,22,11,1
1549,13,0,0
1549,13,1,0
1550,18,15,1
1551,24,16,0
1555,60,8,0
1555,60,21,0
1556,46,6,0
1556,46,39,0
1557,32,12,0
1557,32,25,0
1560,59,9,0
1560,59,21,0
1560,59,41,0
1561,31,3,1
1561,31,12,0
1562,60,16,1
1562,60,23,0
1562,60,26,0
1562,60,32,1
1562,60,38,1
1562,60,49,0
1564,26,17,0
1565,29,8,0
1566,40,32,0
1567,9,8,0
1570,78,6,1
1570,78,33,1
1570,78,43,1
1570,78,47,1
1572,56,17,1
1572,56,33,0
1572,56,36,0
1572,56,39,0
1575,24,19,1
1576,1,0,0
1577,24,4,0
1581,20,6,0
1581,20,12,0
1582,76,6,1
1582,76,52,1
1585,13,0,0
1586,38,24,0
1587,11,0,0
1588,58,10,1
1590,19,14,0
1596,23,14,1
1596,23,16,0
1597,54,31,0
1597,54,41,0
1597,54,49,1
1597,54,50,0
1598,2,0,0
1602,28,7,1
1602,28,13,0
1603,19,3,0
1603,19,5,0
1603,19,9,0
1604,51,19,0
1604,51,26,0
1605,28,6,0
1605,28,12,1
1605,28,21,1
1608,34,8,1
1608,34,9,0
1610,28,19,0
1610,28,27,0
1614,29,10,0
1614,29,16,0
1614,29,21,0
1614,29,23,0
1615,23,16,0
1616,18,15,0
1619,7,4,0
1621,62,5,0
1621,62,18,0
1621,62,27,0
1621,62,29,1
1624,48,1,1
1624,48,15,1
1624,48,23,1
1624,48,32,1
1624,48,33,0
1626,10,4,0
1628,28,19,1
1628,28,20,0
1628,28,24,0
1629,14,3,0
1629,14,4,0
1630,42,0,1
1630,42,4,0
1630,42,9,0
1630,42,11,1
1630,42,41,0
1636,18,8,0
1636,18,16,0
1637,14,7,0
1639,3,0,0
1640,8,2,0
1641,40,17,0
1641,40,22,0
1642,22,2,0
1642,22,6,0
1646,8,1,1
1651,2,1,0
1653,25,2,1
1653,25,6,0
1653,25,15,0
1653,25,22,0
1656,38,1,0
1656,38,2,0
1659,34,3,0
1659,34,9,1
1663,21,19,0
1665,36,0,0
1665,36,18,0
1667,25,8,0
1667,25,23,0
1668,14,2,0
1669,22,0,0
1669,22,14,0
1669,22,16,1
1670,14,13,0
1671,8,4,0
1673,53,0,0
1673,53,36,0
1674,24,3,1
1674,24,7,0
1674,24,10,0
1675,13,0,0
1675,13,5,1
1675,13,8,0
1675,13,9,0
1676,12,0,0
1676,12,8,1
1676,12,9,1
1677,38,2,1
1677,38,6,1
1677,38,9,1
1677,38,34,1
1681,79,27,1
1681,79,31,1
1681,79,32,0
1681,79,52,0
1681,79,54,0
1681,79,71,0
1682,18,1,0
1682,18,5,1
1682,18,8,0
1682,18,10,0
1682,18,12,1
1682,18,15,0
1683,16,7,0
1688,57,0,0
1688,57,29,0
1689,48,18,1
1689,48,28,0
1689,48,45,0
1690,82,2,0
1690,82,3,0
1690,82,25,0
1690,82,27,0
1690,82,47,1
1690,82,67,1
1690,82,74,0
1690,82,77,0
1690,82,80,1
1693,6,2,0
1693,6,3,0
1695,23,6,1
1698,52,10,1
1698,52,18,1
1698,52,50,0
1699,8,1,0
1699,8,2,0
1704,54,15,0
1704,54,51,0
1706,10,2,0
1707,73,6,1
1707,73,46,1
1707,73,59,0
1707,73,62,0
1707,73,66,0
1710,40,11,0
1710,40,18,0
1710,40,26,0
1710,40,36,1
1713,32,2,0
1713,32,29,0
1718,7,0,1
1719,108,18,0
1719,108,28,0
1719,108,41,1
1719,108,69,1
1719,108,89,0
1723,28,19,0
1723,28,20,0
1723,28,23,0
1727,56,2,0
1727,56,44,0
1728,145,16,0
1728,145,39,0
1728,145,70,1
1728,145,82,1
1728,145,85,1
1728,145,101,0
1728,145,112,1
1728,145,113,1
1728,145,137,1
1729,13,9,1
1733,38,18,0
1733,38,20,0
1733,38,25,0
1733,38,30,0
1736,78,6,1
1736,78,20,0
1736,78,22,0
1736,78,34,1
1736,78,66,0
1736,78,67,0
1739,56,39,0
1739,56,48,0
1739,56,49,0
1740,31,6,1
1740,31,13,0
1742,7,2,0
1742,7,6,0
1744,60,18,0
1744,60,41,0
1744,60,49,0
1747,77,26,1
1747,77,34,0
1748,31,13,1
1749,15,5,0
1750,17,7,0
1753,103,17,1
1753,103,25,0
1753,103,44,0
1753,103,55,0
1753,103,61,0
1753,103,95,1
1754,60,28,0
1754,60,33,0
1754,60,46,0
1754,60,55,0
1754,60,56,0
1754,60,58,1
1754,60,59,0
1756,66,9,1
1756,66,38,1
1756,66,40,0
1756,66,59,0
1758,18,8,0
1762,29,8,1
1762,29,27,0
1763,32,29,0
1764,25,12,0
1765,24,15,1
1768,3,1,0
1771,52,39,0
1771,52,41,0
1772,11,0,1
1773,94,2,0
1773,94,28,0
1773,94,31,0
1773,94,34,0
1773,94,65,0
1773,94,73,1
1774,7,4,0
1778,28,9,1
1778,28,25,0
1779,28,19,0
1783,69,1,0
1783,69,4,1
1783,69,13,1
1783,69,18,0
1783,69,30,0
1783,69,53,0
1783,69,61,0
1784,85,13,0
1784,85,30,0
1784,85,33,1
1784,85,36,0
1784,85,46,1
1788,32,5,0
1788,32,12,0
1788,32,20,0
1789,35,23,1
1789,35,26,1
1791,14,1,0
1792,121,10,1
1792,121,12,0
1792,121,18,0
1792,121,21,0
1792,121,31,0
1792,121,64,0
1792,121,70,0
1792,121,86,0
1792,121,96,1
1792,121,101,1
1792,121,107,0
1793,18,6,1
1797,32,13,1
1799,33,13,0
1799,33,21,0
1799,33,31,0
1800,7,4,0
1801,95,17,1
1801,95,48,0
1801,95,49,0
1801,95,53,1
1801,95,58,0
1801,95,85,0
1801,95,93,1
1802,109,14,0
1802,109,19,0
1802,109,34,0
1802,109,39,0
1802,109,55,1
1802,109,59,1
1802,109,74,1
1802,109,99,0
1802,109,105,1
1803,24,2,0
1806,50,2,0
1806,50,7,1
1806,50,8,1
1806,50,26,1
1806,50,40,0
1807,9,7,1
1808,88,0,0
1808,88,11,0
1808,88,19,0
1808,88,20,1
1808,88,22,0
1808,88,29,0
1808,88,58,0
1808,88,72,0
1808,88,83,0
1809,53,0,0
1809,53,10,1
1809,53,21,1
1809,53,23,0
1809,53,37,1
1814,23,14,0
1814,23,21,0
1817,40,6,0
1817,40,14,0
1817,40,21,0
1817,40,27,0
1817,40,31,0
1817,40,37,0
1819,63,12,0
1819,63,37,1
1820,9,4,1
1821,51,1,0
1821,51,11,0
1821,51,12,0
1821,51,28,1
1824,10,8,0
1827,87,3,1
1827,87,9,1
1827,87,16,0
1827,87,24,1
1827,87,29,1
1827,87,31,0
1827,87,58,0
1827,87,64,0
1828,37,11,0
1828,37,22,0
1829,16,0,0
1829,16,7,0
1830,81,27,1
1830,81,60,1
1830,81,66,0
1833,37,0,1
1833,37,5,1
1833,37,21,0
1834,34,5,1
1834,34,14,1
1834,34,22,0
1834,34,23,0
1834,34,26,0
1837,77,12,1
1837,77,36,0
1837,77,51,0
1837,77,61,1
1840,34,21,0
1841,93,17,0
1841,93,28,1
1841,93,59,0
1842,19,9,0
1844,10,2,0
1844,10,9,0
1849,63,4,0
1849,63,5,1
1849,63,8,0
1849,63,21,0
1849,63,26,0
1849,63,40,0
1849,63,51,0
1851,19,0,0
1851,19,9,0
1851,19,14,0
1853,17,8,1
1853,17,14,0
1855,84,20,1
1855,84,26,0
1855,84,62,0
1855,84,68,1
1857,26,13,0
1858,7,0,0
1859,37,9,0
1859,37,33,1
1860,13,6,0
1862,99,6,1
1862,99,37,0
1862,99,52,0
1862,99,54,0
1862,99,66,1
1862,99,79,0
1866,43,8,1
1866,43,25,1
1870,10,8,1
1873,16,4,1
1873,16,13,0
1874,20,12,0
1881,164,32,1
1881,164,47,1
1881,164,52,1
1881,164,69,0
1881,164,71,1
1881,164,77,1
1881,164,102,1
1881,164,107,1
1881,164,112,0
1881,164,132,1
1881,164,134,0
1882,17,6,1
1882,17,14,0
1882,17,15,1
1883,21,13,1
1885,65,14,0
1885,65,32,0
1885,65,37,0
1885,65,41,1
1885,65,61,0
1886,16,4,1
1887,27,8,0
1888,29,8,0
1888,29,13,1
1889,67,1,1
1889,67,25,1
1889,67,30,1
1889,67,46,1
1889,67,48,1
1889,67,62,1
1889,67,63,1
1890,7,4,0
1892,61,43,1
1892,61,49,1
1892,61,50,0
1892,61,53,1
1894,118,2,1
1894,118,24,0
1894,118,28,1
1894,118,30,1
1894,118,71,1
1894,118,85,1
1894,118,113,1
1895,11,6,0
1896,8,0,1
1896,8,3,0
1897,7,6,0
1898,84,17,1
1898,84,38,1
1898,84,49,0
1898,84,70,0
1898,84,80,1
1899,99,0,0
1899,99,16,0
1899,99,22,0
1899,99,40,1
1899,99,48,1
1899,99,58,1
1899,99,77,0
1899,99,82,0
1900,44,4,1
1900,44,15,1
1900,44,18,0
1900,44,28,1
1900,44,39,1
1900,44,43,0
1904,13,0,1
1906,105,12,0
1906,105,23,0
1906,105,53,0
1906,105,64,1
1906,105,71,1
1906,105,77,1
1906,105,85,1
1907,55,4,1
1907,55,23,1
1907,55,29,1
1907,55,30,0
1908,30,24,0
1908,30,26,1
1911,124,3,1
1911,124,11,0
1911,124,14,1
1911,124,26,0
1911,124,40,0
1911,124,52,1
1911,124,59,0
1911,124,79,1
1911,124,81,0
1911,124,103,1
1911,124,110,1
1912,23,22,0
1913,13,8,1
1914,9,2,0
1914,9,5,0
1916,22,16,0
1917,16,8,0
1919,213,15,0
1919,213,35,1
1919,213,39,1
1919,213,41,1
1919,213,82,1
1919,213,87,1
1919,213,147,0
1919,213,150,0
1919,213,167,1
1919,213,183,1
1919,213,185,1
1919,213,188,1
1919,213,196,1
1919,213,200,1
1919,213,201,1
1919,213,204,1
1919,213,208,1
1920,43,3,1
1920,43,28,0
1920,43,30,1
1921,30,6,1
1921,30,20,1
1921,30,27,0
1922,10,1,1
1924,105,17,0
1924,105,29,1
1924,105,54,0
1924,105,63,1
1924,105,77,1
1924,105,91,0
1925,44,18,0
1925,44,27,0
1925,44,29,1
1928,17,13,0
1931,11,0,0
1931,11,5,0
1931,11,8,0
1932,109,36,1
1932,109,52,1
1932,109,71,1
1932,109,90,1
1933,44,5,1
1933,44,37,0
1933,44,38,0
1936,71,53,1
1936,71,56,1
1937,72,31,0
1938,16,9,0
1939,1,0,0
1942,19,6,0
1944,170,3,1
1944,170,11,1
1944,170,13,1
1944,170,37,1
1944,170,41,1
1944,170,99,0
1944,170,103,0
1944,170,120,1
1944,170,124,1
1944,170,125,1
1944,170,133,0
1944,170,144,1
1945,65,14,0
1945,65,32,0
1945,65,48,1
1946,3,0,0
1947,89,1,1
1947,89,11,0
1947,89,18,0
1947,89,69,1
1947,89,71,0
1947,89,84,0
1948,17,14,0
1949,10,6,1
1949,10,9,0
1953,13,0,0
1953,13,6,0
1955,10,2,1
1955,10,5,0
1958,47,9,0
1958,47,16,0
1958,47,18,1
1958,47,32,1
1958,47,43,1
1959,51,25,1
1960,19,5,0
1960,19,13,0
1961,33,9,0
1961,33,32,0
1962,10,6,0
1963,24,8,1
1963,24,10,1
1965,20,4,0
1966,35,16,0
1966,35,19,1
1967,19,12,0
1967,19,13,0
1967,19,16,0
1971,31,1,1
1975,23,15,0
1978,17,4,0
1978,17,15,0
1979,15,12,0
1980,3,1,0
1984,16,1,0
1984,16,3,0
1985,18,15,0
1986,8,1,1
1987,2,0,0
1989,33,19,1
1989,33,30,1
1990,42,0,1
1990,42,7,0
1990,42,21,1
1991,65,17,0
1991,65,36,0
1991,65,38,1
1991,65,47,0
1991,65,53,0
1992,63,30,0
1992,63,47,0
1993,6,1,0
1994,22,17,0
1994,22,19,0
1995,39,2,0
1995,39,36,0
1997,74,7,0
1997,74,11,0
1997,74,32,0
1997,74,37,1
1997,74,43,1
1997,74,44,1
1997,74,61,1
1997,74,68,0
2003,14,10,0
2004,55,4,0
2004,55,7,1
2004,55,14,1
2004,55,15,1
2004,55,19,1
2004,55,20,0
2004,55,48,0
2004,55,50,0
2005,26,9,1
2006,6,3,0
2007,43,11,0
2007,43,26,1
2007,43,29,1
2007,43,39,1
2008,24,0,1
2008,24,4,0
2009,80,37,0
2009,80,42,0
2009,80,62,0
2011,164,17,0
2011,164,21,1
2011,164,22,1
2011,164,23,1
2011,164,25,1
2011,164,33,1
2011,164,85,1
2011,164,105,0
2011,164,117,1
2011,164,123,0
2011,164,160,0
2012,11,0,0
2012,11,4,0
2013,33,6,1
2013,33,17,0
2013,33,22,0
2016,13,8,0
2017,68,0,1
2017,68,11,1
2017,68,21,0
2017,68,35,0
2017,68,62,0
2018,18,17,0
2024,6,4,0
2026,34,22,0
2028,8,2,0
2030,35,11,0
2030,35,17,0
2030,35,23,1
2030,35,24,0
2033,129,20,0
2033,129,27,1
2033,129,40,1
2033,129,51,0
2033,129,106,1
2033,129,125,1
2035,25,16,1
2036,33,3,0
2038,36,30,1
2038,36,35,0
2040,25,7,0
2041,18,3,1
2041,18,10,0
2041,18,12,0
2041,18,16,0
2043,109,5,1
2043,109,34,1
2043,109,58,1
2043,109,59,0
2043,109,78,0
2043,109,81,1
2045,19,3,0
2047,67,17,0
2047,67,48,0
2047,67,55,0
2053,69,26,1
2053,69,29,1
2053,69,46,1
2054,65,1,0
2056,49,10,0
2056,49,11,0
2056,49,19,0
2056,49,35,1
2056,49,43,0
2057,43,6,0
2057,43,24,0
2057,43,31,0
2057,43,36,0
2058,21,19,0
2060,1,0,0
2061,47,0,1
2061,47,1,0
2061,47,9,0
2061,47,32,1
2061,47,33,0
2063,14,6,0
2064,21,2,0
2065,31,7,1
2065,31,11,1
2065,31,14,1
2065,31,30,0
2066,14,7,0
2066,14,9,0
2069,23,1,0
2069,23,7,0
2070,23,5,0
2070,23,7,0
2071,54,13,0
